meanfreq,sd,median,Q25,Q75,IQR,label
0.214634453,0.037498313,0.22,0.195238095,0.241904762,0.046666667,female
0.196580118,0.064125091,0.212538012,0.194853801,0.234807018,0.039953216,female
0.200791916,0.047446889,0.208073394,0.193944954,0.220917431,0.026972477,female
0.198941667,0.050255373,0.198039735,0.190622517,0.230675497,0.04005298,female
0.189935652,0.055709893,0.199165217,0.184069565,0.216695652,0.032626087,female
0.191167916,0.062486371,0.203636364,0.185352113,0.229090909,0.043738796,female
0.202975109,0.054819089,0.217581864,0.192191436,0.234861461,0.042670025,female
0.187942429,0.058996367,0.203764115,0.186198243,0.218519448,0.032321205,female
0.210705839,0.05284251,0.218710645,0.1994003,0.245997001,0.046596702,female
0.196092377,0.054330641,0.208,0.195555556,0.220444444,0.024888889,female
0.201184956,0.050161125,0.212034188,0.195282051,0.223042735,0.027760684,female
0.1934236,0.067777418,0.215055556,0.189777778,0.233333333,0.043555556,female
0.226478185,0.038494419,0.230704225,0.203887324,0.254366197,0.050478873,female
0.18421457,0.054246142,0.19591195,0.182704403,0.213522013,0.03081761,female
0.205306866,0.039340583,0.20449923,0.192850539,0.223913713,0.031063174,female
0.198508319,0.067908024,0.221290323,0.186967742,0.248387097,0.061419355,female
0.190139523,0.061483823,0.203532609,0.168532609,0.230163043,0.061630435,female
0.179583907,0.071418221,0.209896296,0.129422222,0.230637037,0.101214815,female
0.196553749,0.050625265,0.207728614,0.195752212,0.217227139,0.021474926,female
0.183958715,0.064458921,0.203031204,0.149777117,0.231322437,0.081545319,female
0.158390305,0.071220074,0.182668863,0.095024712,0.214497529,0.119472817,female
0.159802012,0.071308281,0.196956522,0.093043478,0.21173913,0.118695652,female
0.157635536,0.072363707,0.172337483,0.090622407,0.216874136,0.126251729,female
0.198872415,0.06988339,0.222787551,0.186414073,0.247036536,0.060622463,female
0.218154765,0.041317394,0.221437908,0.200849673,0.238366013,0.03751634,female
0.187522619,0.064862902,0.207407407,0.153960114,0.229344729,0.075384615,female
0.21072579,0.04906017,0.212701754,0.198947368,0.235298246,0.036350877,female
0.187363484,0.069257867,0.207822222,0.188325926,0.227318519,0.038992593,female
0.186625962,0.062458025,0.205643154,0.188215768,0.223457815,0.035242047,female
0.151091377,0.06694048,0.147940299,0.099044776,0.212298507,0.113253731,female
0.219245666,0.041489352,0.221403974,0.205086093,0.243284768,0.038198675,female
0.19833254,0.05789376,0.213906977,0.197953488,0.232465116,0.034511628,female
0.189877516,0.068551338,0.212912482,0.161893831,0.237819225,0.075925395,female
0.213771735,0.041064893,0.22019802,0.203564356,0.236039604,0.032475248,female
0.217736489,0.042378321,0.214586895,0.205014245,0.248888889,0.043874644,female
0.21607751,0.045885871,0.220434783,0.197391304,0.246956522,0.049565217,female
0.213027424,0.040583718,0.217259923,0.203636364,0.233034571,0.029398207,female
0.216980153,0.036655954,0.214044444,0.199940741,0.238103704,0.038162963,female
0.213487728,0.034628612,0.210245614,0.199438596,0.228421053,0.028982456,female
0.190483599,0.058640716,0.201798817,0.191526627,0.222343195,0.030816568,female
0.193710279,0.044504838,0.196040172,0.188005739,0.211305595,0.023299857,female
0.176412759,0.064216491,0.193506201,0.151837655,0.210552424,0.058714769,female
0.205375603,0.055330099,0.219032258,0.193064516,0.235967742,0.042903226,female
0.207585306,0.03159516,0.20928047,0.188722467,0.222848752,0.034126285,female
0.21422344,0.037986855,0.216717172,0.206464646,0.225555556,0.019090909,female
0.209567347,0.031483334,0.212592593,0.199031339,0.223361823,0.024330484,female
0.214662135,0.037140777,0.213877551,0.2,0.237959184,0.037959184,female
0.217266096,0.043050491,0.226269368,0.201573302,0.244290822,0.042717521,female
0.205578206,0.032539184,0.206728972,0.194392523,0.217570093,0.02317757,female
0.211984811,0.043269912,0.20805298,0.196927152,0.23994702,0.043019868,female
0.200403464,0.045665998,0.2016,0.185422222,0.225244444,0.039822222,female
0.218399233,0.034323098,0.222564103,0.202222222,0.239316239,0.037094017,female
0.211016895,0.051914188,0.225337079,0.208033708,0.233595506,0.025561798,female
0.185643489,0.065043383,0.203955432,0.186016713,0.223454039,0.037437326,female
0.212496383,0.031746831,0.213639144,0.194373089,0.230336391,0.035963303,female
0.206904002,0.034299902,0.208651852,0.194548148,0.221096296,0.026548148,female
0.217667762,0.045203603,0.227350427,0.202621083,0.244900285,0.042279202,female
0.212276906,0.044717839,0.210939597,0.194026846,0.245704698,0.051677852,female
0.209597977,0.048626069,0.216099585,0.193250346,0.242434302,0.049183956,female
0.206026971,0.033222235,0.207761194,0.186865672,0.223880597,0.037014925,female
0.181569362,0.029671054,0.181592233,0.165825243,0.194912621,0.029087379,female
0.186083384,0.038341213,0.182325581,0.167674419,0.204302326,0.036627907,female
0.180046395,0.029896467,0.175845411,0.166376812,0.187117552,0.020740741,female
0.187499927,0.031968905,0.189157303,0.173033708,0.202134831,0.029101124,female
0.190682452,0.033484992,0.1876875,0.1785,0.2025625,0.0240625,female
0.202500051,0.039315263,0.198533007,0.179364303,0.231735941,0.052371638,female
0.200924749,0.038886666,0.198271865,0.173782929,0.226596417,0.052813488,female
0.203154175,0.041449243,0.198333333,0.173939394,0.233686869,0.059747475,female
0.202954365,0.030561535,0.200549199,0.184210526,0.227139588,0.042929062,female
0.195877606,0.032908767,0.194230769,0.181153846,0.212692308,0.031538462,female
0.186783802,0.03485887,0.184363636,0.169454545,0.198909091,0.029454545,female
0.204408329,0.031401388,0.210169492,0.188474576,0.221694915,0.033220339,female
0.194936806,0.034404297,0.194901961,0.181862745,0.208970588,0.027107843,female
0.200318649,0.041205172,0.202680965,0.190294906,0.217319035,0.027024129,female
0.199749059,0.03776387,0.196428571,0.1775,0.224642857,0.047142857,female
0.204333512,0.037386791,0.20418136,0.180554156,0.232392947,0.051838791,female
0.209809077,0.033533176,0.213398058,0.193349515,0.23276699,0.039417476,female
0.213389879,0.036877324,0.216080178,0.193006682,0.241024499,0.048017817,female
0.210113825,0.025998921,0.210846287,0.201658031,0.219067358,0.017409326,female
0.206021644,0.034322812,0.202352941,0.19254902,0.223137255,0.030588235,female
0.203236439,0.038225817,0.195420219,0.182460414,0.231912302,0.049451888,female
0.21145984,0.031388715,0.212108434,0.199457831,0.226445783,0.026987952,female
0.210414489,0.04470204,0.212071006,0.196497041,0.239573964,0.043076923,female
0.219018256,0.034127991,0.217083333,0.197083333,0.245,0.047916667,female
0.208020829,0.029697721,0.207021277,0.188776596,0.228244681,0.039468085,female
0.210409749,0.031812487,0.208315098,0.193916849,0.227002188,0.033085339,female
0.211602455,0.029921614,0.212164948,0.192319588,0.23056701,0.038247423,female
0.20390764,0.0459615,0.201869159,0.177943925,0.239626168,0.061682243,female
0.227755414,0.034792678,0.231215227,0.206617862,0.257452416,0.050834553,female
0.203464417,0.033575619,0.205210526,0.182368421,0.225473684,0.043105263,female
0.194187618,0.035108789,0.196923077,0.176153846,0.209615385,0.033461538,female
0.204193198,0.031960639,0.203412798,0.185144291,0.224491844,0.039347553,female
0.195283829,0.037662858,0.195728155,0.172961165,0.218834951,0.045873786,female
0.195695598,0.035711802,0.196738609,0.181294964,0.214532374,0.03323741,female
0.214978108,0.035322368,0.21893617,0.187659574,0.242021277,0.054361702,female
0.198965572,0.031570287,0.203503268,0.185568627,0.213751634,0.028183007,female
0.19945598,0.032733567,0.199548306,0.182685069,0.207628607,0.024943538,female
0.208884866,0.032822812,0.209316597,0.191743375,0.229232915,0.03748954,female
0.195140186,0.040786462,0.199491094,0.178117048,0.218371501,0.040254453,female
0.197539804,0.034774603,0.198683834,0.182660944,0.218712446,0.036051502,female
0.194072509,0.035728721,0.193090418,0.17608637,0.212739541,0.036653171,female
0.206801093,0.030387121,0.208960864,0.190445344,0.221052632,0.030607287,female
0.202309618,0.036028271,0.197303922,0.189068627,0.216519608,0.02745098,female
0.197149721,0.045904061,0.198137128,0.182923674,0.22240621,0.039482536,female
0.200494478,0.033215324,0.206023778,0.181611625,0.221928666,0.040317041,female
0.200741744,0.03539631,0.200833333,0.182083333,0.224583333,0.0425,female
0.203961925,0.034077413,0.207763314,0.189538462,0.220686391,0.031147929,female
0.207664634,0.029336973,0.205462963,0.195416667,0.21712963,0.021712963,female
0.196981392,0.031994351,0.195416667,0.184479167,0.211458333,0.026979167,female
0.194940621,0.042549181,0.195245098,0.179460784,0.220637255,0.041176471,female
0.199949858,0.039250177,0.205761047,0.170474632,0.231423895,0.060949264,female
0.223073785,0.038890985,0.227257618,0.203601108,0.247811634,0.044210526,female
0.220989899,0.030819077,0.22132879,0.202725724,0.243270869,0.040545145,female
0.20079553,0.034032032,0.201454545,0.182545455,0.219272727,0.036727273,female
0.187673764,0.035951417,0.188932039,0.170582524,0.204223301,0.033640777,female
0.197504608,0.027833689,0.196588785,0.187429907,0.208364486,0.020934579,female
0.21153506,0.041487437,0.216586922,0.190685805,0.243827751,0.053141946,female
0.203408291,0.038606683,0.209756098,0.194146341,0.224065041,0.029918699,female
0.218046066,0.044257033,0.22025974,0.18025974,0.260779221,0.080519481,female
0.194929581,0.032540596,0.195505051,0.180656566,0.210353535,0.02969697,female
0.199844207,0.044012176,0.206509186,0.182257218,0.226351706,0.044094488,female
0.223197,0.029513496,0.220563847,0.208490879,0.240066335,0.031575456,female
0.23304081,0.031851226,0.234974874,0.213400335,0.258894472,0.045494137,female
0.233168218,0.039002614,0.244814159,0.207150442,0.261168142,0.054017699,female
0.223115588,0.029917665,0.226448087,0.205537341,0.239708561,0.03417122,female
0.238917034,0.033555049,0.2435,0.2225,0.2635,0.041,female
0.221597791,0.027525132,0.220677966,0.21059322,0.236694915,0.026101695,female
0.240397581,0.029313214,0.245189189,0.226522523,0.257801802,0.031279279,female
0.214916283,0.035656701,0.209120287,0.196050269,0.242298025,0.046247756,female
0.227642046,0.033385222,0.231182365,0.199198397,0.254749499,0.055551102,female
0.222596566,0.038030608,0.220390625,0.199609375,0.253203125,0.05359375,female
0.249636593,0.033360629,0.260540541,0.239459459,0.268648649,0.029189189,female
0.234201895,0.027834549,0.236,0.226,0.2485,0.0225,female
0.232455235,0.031497315,0.237915832,0.217715431,0.251943888,0.034228457,female
0.220120521,0.02949189,0.222936097,0.205043178,0.232607945,0.027564767,female
0.234934049,0.026638434,0.24056338,0.217394366,0.252887324,0.035492958,female
0.231074874,0.031551198,0.23141791,0.218358209,0.251268657,0.032910448,female
0.233656193,0.025973029,0.236078431,0.22372549,0.246372549,0.022647059,female
0.235297223,0.030403911,0.237710652,0.220349762,0.255516693,0.035166932,female
0.233375921,0.029077106,0.23209776,0.225254582,0.248635438,0.023380855,female
0.23804862,0.026413992,0.242273684,0.225178947,0.252294737,0.027115789,female
0.232801981,0.024268932,0.237170172,0.220573614,0.246806883,0.02623327,female
0.226637782,0.027635374,0.2275,0.216691176,0.241397059,0.024705882,female
0.216295024,0.025068266,0.216926316,0.203368421,0.229894737,0.026526316,female
0.240473729,0.035087028,0.249516129,0.2275,0.261370968,0.033870968,female
0.237042194,0.032701552,0.244214162,0.217132988,0.263557858,0.04642487,female
0.22741351,0.028404888,0.22826087,0.211014493,0.245507246,0.034492754,female
0.231641649,0.033296919,0.23314741,0.211952191,0.258804781,0.04685259,female
0.22795681,0.030377799,0.230337838,0.213310811,0.248310811,0.035,female
0.221603276,0.031395871,0.225587045,0.200080972,0.244291498,0.044210526,female
0.231693341,0.030713868,0.233493151,0.217191781,0.254109589,0.036917808,female
0.230899611,0.03324716,0.23563786,0.213744856,0.252921811,0.039176955,female
0.238831091,0.030060376,0.243615819,0.22094162,0.261016949,0.04007533,female
0.233988659,0.032340734,0.237222222,0.215833333,0.254722222,0.038888889,female
0.239900553,0.025519586,0.242373473,0.226736475,0.257033159,0.030296684,female
0.237684578,0.032203341,0.24296063,0.22488189,0.258834646,0.033952756,female
0.239068806,0.03208413,0.24171875,0.2165625,0.266875,0.0503125,female
0.215558697,0.033163095,0.212680851,0.205531915,0.228765957,0.023234043,female
0.229554778,0.031296646,0.231884058,0.209855072,0.252753623,0.042898551,female
0.235974229,0.031496951,0.245181347,0.216165803,0.25775475,0.041588946,female
0.236634528,0.033556619,0.243338789,0.21400982,0.263502455,0.049492635,female
0.235652503,0.033146941,0.23826087,0.220869565,0.256231884,0.035362319,female
0.234469134,0.032098056,0.236790123,0.224691358,0.253497942,0.028806584,female
0.241741811,0.032428757,0.249090909,0.227272727,0.264848485,0.037575758,female
0.240142073,0.02456279,0.241507761,0.228470067,0.255166297,0.026696231,female
0.236908959,0.029604683,0.241927711,0.220240964,0.253493976,0.033253012,female
0.231282741,0.027902706,0.235789474,0.218694737,0.246989474,0.028294737,female
0.213689005,0.032540051,0.2125,0.1975,0.231,0.0335,female
0.238772107,0.026186257,0.240829016,0.227772021,0.254853195,0.027081174,female
0.228432171,0.028766815,0.229378531,0.218832392,0.242033898,0.023201507,female
0.229857283,0.032694208,0.2256621,0.213515982,0.253789954,0.040273973,female
0.231880358,0.03435895,0.234818182,0.213818182,0.255181818,0.041363636,female
0.224478126,0.032979243,0.226736475,0.205235602,0.245794066,0.040558464,female
0.235271065,0.029316618,0.236563246,0.223198091,0.251933174,0.028735084,female
0.231195785,0.031259769,0.235025907,0.218583765,0.252435233,0.033851468,female
0.236490795,0.030905604,0.237430407,0.220642398,0.259614561,0.038972163,female
0.235520791,0.031727743,0.236489945,0.22369287,0.256965265,0.033272395,female
0.232346164,0.033139464,0.235067568,0.218040541,0.256824324,0.038783784,female
0.236016999,0.031073099,0.237820513,0.215833333,0.258910256,0.043076923,female
0.233651192,0.030732969,0.234460548,0.219130435,0.253848631,0.034718196,female
0.224630573,0.03496985,0.223059701,0.205820896,0.249701493,0.043880597,female
0.217831792,0.037473095,0.217247259,0.198830694,0.245213155,0.04638246,female
0.225117391,0.038578252,0.233457447,0.200691489,0.253191489,0.0525,female
0.205418281,0.038328841,0.210634441,0.18652568,0.226283988,0.039758308,female
0.218292032,0.039613499,0.231071429,0.201071429,0.241428571,0.040357143,female
0.215346263,0.045030185,0.214139785,0.181774194,0.257419355,0.075645161,female
0.1995406,0.036733123,0.195471698,0.175220126,0.221886792,0.046666667,female
0.195653176,0.032986236,0.196121563,0.17910275,0.207467438,0.028364689,female
0.208453232,0.035253876,0.203960396,0.186930693,0.237227723,0.05029703,female
0.197566161,0.033313703,0.201615599,0.177827298,0.219554318,0.041727019,female
0.212020709,0.039700027,0.205333333,0.184333333,0.252777778,0.068444444,female
0.210300604,0.029987071,0.208798752,0.19525741,0.224524181,0.029266771,female
0.20368786,0.038244305,0.206030429,0.192863071,0.222683264,0.029820194,female
0.210141711,0.038040216,0.206166329,0.186288032,0.237403651,0.051115619,female
0.204997762,0.031124227,0.199940741,0.187496296,0.228562963,0.041066667,female
0.213664459,0.035410099,0.222988506,0.194482759,0.234942529,0.04045977,female
0.195815579,0.036039324,0.186820428,0.178056013,0.214036244,0.035980231,female
0.21769321,0.033488532,0.218577075,0.200869565,0.241264822,0.040395257,female
0.209822639,0.038006067,0.203955432,0.185626741,0.241002786,0.055376045,female
0.204960935,0.036409477,0.204116638,0.191149228,0.225728988,0.03457976,female
0.203105894,0.035906821,0.202651934,0.176869245,0.228950276,0.052081031,female
0.219603047,0.034781204,0.213717754,0.19969651,0.247708649,0.04801214,female
0.216692865,0.034978984,0.217677419,0.190129032,0.245677419,0.055548387,female
0.201875551,0.033005295,0.205923461,0.181697171,0.223627288,0.041930116,female
0.190640518,0.030892783,0.18893913,0.173356522,0.20306087,0.029704348,female
0.207567441,0.031920075,0.206224066,0.193443983,0.229460581,0.036016598,female
0.200862057,0.036944428,0.201335953,0.179882122,0.222789784,0.042907662,female
0.204053253,0.036078614,0.20267148,0.181444043,0.231480144,0.050036101,female
0.188638679,0.030457207,0.179160839,0.16986014,0.203146853,0.033286713,female
0.202505364,0.035032022,0.19968652,0.180815047,0.22338558,0.042570533,female
0.194741022,0.035843638,0.191931624,0.176615385,0.213470085,0.036854701,female
0.199171239,0.030496598,0.199874214,0.181823899,0.218805031,0.036981132,female
0.190170334,0.033516473,0.186100152,0.172078907,0.208194234,0.036115326,female
0.185723954,0.027836198,0.185222437,0.170058027,0.196595745,0.026537718,female
0.183575451,0.037149237,0.171806798,0.160286225,0.198354204,0.038067979,female
0.201530628,0.028959223,0.20012966,0.184700162,0.21465154,0.029951378,female
0.192529031,0.035073841,0.194520548,0.167123288,0.21260274,0.045479452,female
0.199178207,0.037217991,0.202939481,0.170662824,0.223919308,0.053256484,female
0.200242696,0.044483321,0.194946237,0.176505376,0.227311828,0.050806452,female
0.194225901,0.039864662,0.189411765,0.172941176,0.217024221,0.044083045,female
0.190075918,0.040771717,0.185388128,0.16194825,0.2152207,0.053272451,female
0.20771249,0.036119163,0.206436782,0.183448276,0.232183908,0.048735632,female
0.21452273,0.044575754,0.208788927,0.180207612,0.260622837,0.080415225,female
0.201144994,0.0407158,0.200798669,0.183094842,0.222229617,0.039134775,female
0.205949514,0.042692614,0.205250737,0.173864307,0.2420059,0.068141593,female
0.210656704,0.034481863,0.214067278,0.188807339,0.232477064,0.043669725,female
0.207655482,0.036795102,0.207221511,0.180332907,0.241638924,0.061306018,female
0.20008418,0.03252946,0.193567468,0.179593346,0.223585952,0.043992606,female
0.195194593,0.032557899,0.19261745,0.184161074,0.207651007,0.023489933,female
0.201564613,0.035544865,0.195694228,0.177347894,0.230202808,0.052854914,female
0.190970608,0.039801256,0.187163121,0.160851064,0.212978723,0.05212766,female
0.198073245,0.034772252,0.197931034,0.172476489,0.22338558,0.050909091,female
0.207359541,0.034840165,0.216803954,0.186359143,0.230642504,0.044283361,female
0.20005354,0.042439025,0.204615385,0.178290598,0.224558405,0.046267806,female
0.214102197,0.033620663,0.217299145,0.190974359,0.242666667,0.051692308,female
0.196701618,0.037392132,0.191683168,0.173465347,0.224158416,0.050693069,female
0.188373779,0.030364059,0.187722772,0.167128713,0.205544554,0.038415842,female
0.204985601,0.033569648,0.211409396,0.179932886,0.225973154,0.046040268,female
0.199258094,0.039044806,0.195137763,0.173808752,0.219643436,0.045834684,female
0.19734074,0.043190472,0.195282051,0.16225641,0.224957265,0.062700855,female
0.196860491,0.037248465,0.192601156,0.170481696,0.226050096,0.055568401,female
0.201463746,0.047455012,0.203636364,0.161690141,0.242355954,0.080665813,female
0.190687528,0.054830637,0.171983584,0.148235294,0.245526676,0.097291382,female
0.199282707,0.046566317,0.20291358,0.163506173,0.234716049,0.071209877,female
0.19040181,0.05290183,0.175445545,0.147722772,0.239207921,0.091485149,female
0.178187439,0.043849183,0.162731959,0.151185567,0.20314433,0.051958763,female
0.185682382,0.048939792,0.174672021,0.152182062,0.22789826,0.075716198,female
0.187497494,0.044225527,0.190070588,0.1568,0.215435294,0.058635294,female
0.1979223,0.042574487,0.196526773,0.166541245,0.235021708,0.068480463,female
0.20321819,0.050751358,0.216774194,0.155430108,0.246505376,0.091075269,female
0.19063515,0.053394426,0.181212121,0.148787879,0.238484848,0.08969697,female
0.204114085,0.052351432,0.198746594,0.159836512,0.256730245,0.096893733,female
0.188922247,0.043959906,0.179421053,0.166157895,0.203736842,0.037578947,female
0.195861256,0.041170071,0.194160584,0.16350365,0.235036496,0.071532847,female
0.206145266,0.047247873,0.202014815,0.166755556,0.249303704,0.082548148,female
0.212369193,0.046024401,0.224171779,0.181226994,0.244355828,0.063128834,female
0.203176574,0.043529515,0.206769231,0.168478632,0.235965812,0.067487179,female
0.195796863,0.044173992,0.200058565,0.158243045,0.232855051,0.074612006,female
0.218014342,0.045806981,0.230195228,0.177960954,0.255704989,0.077744035,female
0.204259258,0.042781681,0.194133333,0.180444444,0.239762963,0.059318519,female
0.19316472,0.040290792,0.183448276,0.168711434,0.21800363,0.049292196,female
0.220160741,0.039861955,0.222317597,0.209899857,0.249957082,0.040057225,female
0.23519694,0.03952994,0.247816092,0.210804598,0.265517241,0.054712644,female
0.215233445,0.052964478,0.227525036,0.17304721,0.26397711,0.0909299,female
0.195625532,0.041822133,0.186666667,0.169435897,0.223521368,0.05408547,female
0.198185373,0.046308564,0.198791541,0.162839879,0.233897281,0.071057402,female
0.184624422,0.039322374,0.174339623,0.161852487,0.200274443,0.038421955,female
0.211933515,0.049353292,0.222980132,0.171059603,0.254966887,0.083907285,female
0.199823938,0.05117607,0.197791719,0.156336261,0.249084065,0.092747804,female
0.196161194,0.040292908,0.200860832,0.173945481,0.221348637,0.047403156,female
0.2129334,0.045800104,0.215322812,0.179971306,0.256700143,0.076728838,female
0.208619292,0.046921724,0.212740214,0.173380783,0.24911032,0.075729537,female
0.195723226,0.040248832,0.19810585,0.169247911,0.215264624,0.046016713,female
0.225966217,0.044763821,0.240137221,0.190668954,0.263670669,0.073001715,female
0.186698563,0.045502856,0.177125926,0.153896296,0.215703704,0.061807407,female
0.196092734,0.045942738,0.202179837,0.166702997,0.224305177,0.05760218,female
0.201421298,0.034770839,0.199414634,0.183479675,0.223544715,0.040065041,female
0.194570119,0.044316062,0.190054446,0.164137931,0.222577132,0.058439201,female
0.199545914,0.044114366,0.200567376,0.168794326,0.233829787,0.065035461,female
0.187364316,0.047786718,0.171904762,0.155238095,0.224285714,0.069047619,female
0.189685704,0.050753669,0.179891107,0.15092559,0.24137931,0.090453721,female
0.205918406,0.043541394,0.212054795,0.17369863,0.239452055,0.065753425,female
0.210470503,0.052154082,0.225205479,0.162191781,0.256986301,0.094794521,female
0.193137879,0.036049886,0.191984283,0.176581532,0.206286837,0.029705305,female
0.216444121,0.047801599,0.230280374,0.182654206,0.255401869,0.072747664,female
0.207135757,0.044209333,0.217187994,0.178704581,0.237535545,0.058830964,female
0.202352958,0.038893412,0.196491228,0.182245614,0.226947368,0.044701754,female
0.188450896,0.036289033,0.19025641,0.16951567,0.204615385,0.035099715,female
0.196872692,0.043619248,0.199578947,0.159578947,0.232,0.072421053,female
0.177883254,0.044133784,0.166985173,0.149917628,0.195584843,0.045667216,female
0.186663706,0.033863029,0.19107078,0.166170599,0.202758621,0.036588022,female
0.195982845,0.04316224,0.189241379,0.165586207,0.228827586,0.063241379,female
0.209468738,0.047788257,0.220813008,0.171642276,0.245398374,0.073756098,female
0.190937428,0.053443995,0.179086294,0.151607445,0.238781726,0.087174281,female
0.211730186,0.044135163,0.214697987,0.178053691,0.248053691,0.07,female
0.196364322,0.038477634,0.197853309,0.16529517,0.223398927,0.058103757,female
0.21044863,0.052837553,0.226050955,0.164076433,0.256369427,0.092292994,female
0.195079761,0.040663219,0.195165563,0.172913907,0.212781457,0.03986755,female
0.19300562,0.040871331,0.190755287,0.164954683,0.223746224,0.058791541,female
0.18488985,0.046589362,0.176531605,0.156564019,0.219189627,0.062625608,female
0.194083393,0.053255547,0.186957878,0.148954758,0.246365055,0.097410296,female
0.190116065,0.033439226,0.184592593,0.172562963,0.204088889,0.031525926,female
0.19859962,0.034093051,0.201526316,0.182,0.217,0.035,female
0.186117611,0.038195179,0.184585987,0.164968153,0.200191083,0.03522293,female
0.191306096,0.034213566,0.185684211,0.173052632,0.212210526,0.039157895,female
0.184828522,0.036878272,0.180816327,0.164489796,0.20244898,0.037959184,female
0.195750488,0.037821133,0.202781775,0.173908873,0.2158753,0.041966427,female
0.184702632,0.033981934,0.18173913,0.165217391,0.203478261,0.03826087,female
0.181748894,0.031095804,0.18030303,0.164848485,0.193636364,0.028787879,female
0.181639229,0.034513993,0.174290976,0.167587477,0.195948435,0.028360958,female
0.196909306,0.041959509,0.193666667,0.174611111,0.223222222,0.048611111,female
0.186370118,0.031625009,0.181253918,0.16677116,0.201880878,0.035109718,female
0.193111653,0.034134222,0.186330935,0.172901679,0.21822542,0.045323741,female
0.193460595,0.035204649,0.189960784,0.170928105,0.216313725,0.045385621,female
0.194249751,0.037110477,0.191086351,0.170807799,0.224623955,0.053816156,female
0.190408403,0.034724939,0.185516179,0.168690293,0.20751926,0.038828968,female
0.191336327,0.034237033,0.190560191,0.173873659,0.205578069,0.03170441,female
0.193605246,0.034647315,0.184615385,0.175769231,0.22,0.044230769,female
0.184142037,0.036291221,0.182685069,0.164416562,0.198143036,0.033726474,female
0.1863085,0.042347965,0.178274605,0.165006075,0.209234508,0.044228433,female
0.191055166,0.036377491,0.179898219,0.168142494,0.220152672,0.052010178,female
0.193508,0.033231247,0.19587057,0.169984592,0.206656394,0.036671803,female
0.187506064,0.033577874,0.187789474,0.170105263,0.201684211,0.031578947,female
0.177098438,0.033985036,0.17206951,0.160126382,0.186666667,0.026540284,female
0.185578892,0.040186007,0.177271523,0.166145695,0.204715232,0.038569536,female
0.185635395,0.041935656,0.173206198,0.16352801,0.205244338,0.041716329,female
0.190492533,0.034786015,0.181631579,0.169473684,0.217736842,0.048263158,female
0.187395541,0.044700263,0.185597964,0.171348601,0.206259542,0.034910941,female
0.202353577,0.035542655,0.205849802,0.175968379,0.231304348,0.055335968,female
0.184061634,0.040805986,0.173429812,0.164109986,0.20301013,0.038900145,female
0.181589692,0.032103213,0.175877437,0.168467967,0.190696379,0.022228412,female
0.201903799,0.036923337,0.196107554,0.179257362,0.225505762,0.046248399,female
0.188179187,0.033250895,0.184742268,0.170309278,0.204587629,0.034278351,female
0.187283512,0.035719189,0.183171806,0.162202643,0.20876652,0.046563877,female
0.176410081,0.032358143,0.17196347,0.159178082,0.188584475,0.029406393,female
0.193523363,0.038389466,0.200041841,0.165188285,0.218786611,0.053598326,female
0.188522388,0.034891291,0.18367688,0.166128134,0.208635097,0.042506964,female
0.184762134,0.034018272,0.181464968,0.164522293,0.199299363,0.03477707,female
0.193174533,0.04108471,0.184850843,0.169597925,0.226977951,0.057380026,female
0.185827215,0.03509635,0.180990099,0.165544554,0.195643564,0.03009901,female
0.184799701,0.037040603,0.184954128,0.166544343,0.195657492,0.02911315,female
0.187615753,0.036183078,0.1802849,0.168319088,0.21019943,0.041880342,female
0.188623997,0.038734105,0.183567036,0.16600246,0.209052891,0.043050431,female
0.194910192,0.044559548,0.189724138,0.166551724,0.227862069,0.061310345,female
0.19359881,0.034550251,0.188452174,0.178226087,0.203547826,0.025321739,female
0.181329791,0.044457266,0.169239281,0.158782849,0.205255878,0.046473029,female
0.190043867,0.040268309,0.184090339,0.170388959,0.209033877,0.038644918,female
0.196426044,0.035256289,0.193617021,0.172269504,0.219929078,0.047659574,female
0.184188485,0.043292281,0.175376344,0.159946237,0.206989247,0.047043011,female
0.191454714,0.037625332,0.19155624,0.168690293,0.213990755,0.045300462,female
0.186229971,0.032530249,0.17877551,0.170204082,0.208571429,0.038367347,female
0.185092628,0.03562072,0.177007481,0.166184539,0.207730673,0.041546135,female
0.189449863,0.042000464,0.180470263,0.164591978,0.218035961,0.053443983,female
0.1886873,0.042357375,0.1792,0.162192593,0.215288889,0.053096296,female
0.193594779,0.036753455,0.192560276,0.165556831,0.225993111,0.06043628,female
0.182167618,0.037331527,0.171089109,0.159207921,0.217425743,0.058217822,female
0.213625895,0.046308532,0.222068966,0.174231975,0.255423197,0.081191223,female
0.180433057,0.032401422,0.175744681,0.15787234,0.202056738,0.044184397,female
0.185328324,0.037949063,0.178677043,0.166329442,0.197924773,0.031595331,female
0.184026429,0.037446447,0.177006369,0.160509554,0.204649682,0.044140127,female
0.18422428,0.031478604,0.182933333,0.164681481,0.200355556,0.035674074,female
0.237416787,0.027851328,0.239101124,0.229269663,0.249719101,0.020449438,female
0.232943235,0.034495472,0.236161616,0.222020202,0.251010101,0.028989899,female
0.234240224,0.029158317,0.234896907,0.222989691,0.252216495,0.029226804,female
0.221881519,0.048764839,0.228118812,0.218217822,0.246336634,0.028118812,female
0.230886645,0.040738844,0.232738854,0.223375796,0.254140127,0.030764331,female
0.231964475,0.030667062,0.2317934,0.221750359,0.247862267,0.026111908,female
0.22569798,0.035251117,0.228681672,0.217427653,0.239935691,0.022508039,female
0.231343231,0.029295733,0.227883212,0.218175182,0.245766423,0.027591241,female
